timestamp,csv_file,operation,filename,class_label,status,message,exception
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000045.png,1,success,Copied to thirdmolar_classwise/1/00000045_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000046.png,1,success,Copied to thirdmolar_classwise/1/00000046_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000047.png,1,success,Copied to thirdmolar_classwise/1/00000047_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000048.png,1,success,Copied to thirdmolar_classwise/1/00000048_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000049.png,1,success,Copied to thirdmolar_classwise/1/00000049_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000050.png,1,success,Copied to thirdmolar_classwise/1/00000050_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000051.png,1,success,Copied to thirdmolar_classwise/1/00000051_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000052.png,1,success,Copied to thirdmolar_classwise/1/00000052_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000053.png,1,success,Copied to thirdmolar_classwise/1/00000053_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000054.png,1,success,Copied to thirdmolar_classwise/1/00000054_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000055.png,1,success,Copied to thirdmolar_classwise/1/00000055_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000056.png,1,success,Copied to thirdmolar_classwise/1/00000056_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000057.png,1,success,Copied to thirdmolar_classwise/1/00000057_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000058.png,1,success,Copied to thirdmolar_classwise/1/00000058_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000059.png,1,success,Copied to thirdmolar_classwise/1/00000059_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000060.png,1,success,Copied to thirdmolar_classwise/1/00000060_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000061.png,1,success,Copied to thirdmolar_classwise/1/00000061_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000062.png,1,success,Copied to thirdmolar_classwise/1/00000062_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000063.png,1,success,Copied to thirdmolar_classwise/1/00000063_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000064.png,1,success,Copied to thirdmolar_classwise/1/00000064_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000065.png,1,success,Copied to thirdmolar_classwise/1/00000065_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000066.png,1,success,Copied to thirdmolar_classwise/1/00000066_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000067.png,1,success,Copied to thirdmolar_classwise/1/00000067_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000068.png,1,success,Copied to thirdmolar_classwise/1/00000068_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000069.png,1,success,Copied to thirdmolar_classwise/1/00000069_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000070.png,1,success,Copied to thirdmolar_classwise/1/00000070_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000071.png,1,success,Copied to thirdmolar_classwise/1/00000071_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000072.png,1,success,Copied to thirdmolar_classwise/1/00000072_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000073.png,1,success,Copied to thirdmolar_classwise/1/00000073_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000074.png,1,success,Copied to thirdmolar_classwise/1/00000074_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000075.png,1,success,Copied to thirdmolar_classwise/1/00000075_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000076.png,1,success,Copied to thirdmolar_classwise/1/00000076_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000077.png,1,success,Copied to thirdmolar_classwise/1/00000077_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000078.png,1,success,Copied to thirdmolar_classwise/1/00000078_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000079.png,1,success,Copied to thirdmolar_classwise/1/00000079_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000080.png,1,success,Copied to thirdmolar_classwise/1/00000080_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000081.png,1,success,Copied to thirdmolar_classwise/1/00000081_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000082.png,1,success,Copied to thirdmolar_classwise/1/00000082_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000083.png,1,success,Copied to thirdmolar_classwise/1/00000083_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000084.png,1,success,Copied to thirdmolar_classwise/1/00000084_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000085.png,1,success,Copied to thirdmolar_classwise/1/00000085_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000086.png,1,success,Copied to thirdmolar_classwise/1/00000086_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000087.png,1,success,Copied to thirdmolar_classwise/1/00000087_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000088.png,1,success,Copied to thirdmolar_classwise/1/00000088_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000089.png,1,success,Copied to thirdmolar_classwise/1/00000089_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000090.png,1,success,Copied to thirdmolar_classwise/1/00000090_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000091.png,1,success,Copied to thirdmolar_classwise/1/00000091_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000092.png,1,success,Copied to thirdmolar_classwise/1/00000092_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000093.png,1,success,Copied to thirdmolar_classwise/1/00000093_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000094.png,1,success,Copied to thirdmolar_classwise/1/00000094_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000095.png,2A,success,Copied to thirdmolar_classwise/2A/00000095_2A_1.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000096.png,1,success,Copied to thirdmolar_classwise/1/00000096_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000097.png,2A,success,Copied to thirdmolar_classwise/2A/00000097_2A_1.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000098.png,2A,success,Copied to thirdmolar_classwise/2A/00000098_2A_1.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000099.png,2A,success,Copied to thirdmolar_classwise/2A/00000099_2A_1.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000100.png,2A,success,Copied to thirdmolar_classwise/2A/00000100_2A_1.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000101.png,1,success,Copied to thirdmolar_classwise/1/00000101_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000102.png,1,success,Copied to thirdmolar_classwise/1/00000102_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000103.png,1,success,Copied to thirdmolar_classwise/1/00000103_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000104.png,1,success,Copied to thirdmolar_classwise/1/00000104_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000105.png,1,success,Copied to thirdmolar_classwise/1/00000105_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000106.png,1,success,Copied to thirdmolar_classwise/1/00000106_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000107.png,1,success,Copied to thirdmolar_classwise/1/00000107_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000108.png,1,success,Copied to thirdmolar_classwise/1/00000108_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000109.png,1,success,Copied to thirdmolar_classwise/1/00000109_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000110.png,1,success,Copied to thirdmolar_classwise/1/00000110_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000111.png,1,success,Copied to thirdmolar_classwise/1/00000111_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000112.png,1,success,Copied to thirdmolar_classwise/1/00000112_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000113.png,1,success,Copied to thirdmolar_classwise/1/00000113_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000114.png,1,success,Copied to thirdmolar_classwise/1/00000114_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000115.png,1,success,Copied to thirdmolar_classwise/1/00000115_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000116.png,2A,success,Copied to thirdmolar_classwise/2A/00000116_2A_1.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000117.png,2A,success,Copied to thirdmolar_classwise/2A/00000117_2A_1.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000118.png,1,success,Copied to thirdmolar_classwise/1/00000118_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000119.png,1,success,Copied to thirdmolar_classwise/1/00000119_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000120.png,1,success,Copied to thirdmolar_classwise/1/00000120_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000121.png,1,success,Copied to thirdmolar_classwise/1/00000121_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000122.png,1,success,Copied to thirdmolar_classwise/1/00000122_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000123.png,1,success,Copied to thirdmolar_classwise/1/00000123_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000124.png,2A,success,Copied to thirdmolar_classwise/2A/00000124_2A_1.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000125.png,2A,success,Copied to thirdmolar_classwise/2A/00000125_2A_1.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000126.png,1,success,Copied to thirdmolar_classwise/1/00000126_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000127.png,1,success,Copied to thirdmolar_classwise/1/00000127_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000128.png,1,success,Copied to thirdmolar_classwise/1/00000128_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000129.png,1,success,Copied to thirdmolar_classwise/1/00000129_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000130.png,1,success,Copied to thirdmolar_classwise/1/00000130_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000131.png,1,success,Copied to thirdmolar_classwise/1/00000131_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000132.png,1,success,Copied to thirdmolar_classwise/1/00000132_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000133.png,1,success,Copied to thirdmolar_classwise/1/00000133_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000134.png,1,success,Copied to thirdmolar_classwise/1/00000134_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000135.png,1,success,Copied to thirdmolar_classwise/1/00000135_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000136.png,1,success,Copied to thirdmolar_classwise/1/00000136_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000137.png,1,success,Copied to thirdmolar_classwise/1/00000137_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000138.png,1,success,Copied to thirdmolar_classwise/1/00000138_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000139.png,1,success,Copied to thirdmolar_classwise/1/00000139_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000140.png,1,success,Copied to thirdmolar_classwise/1/00000140_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000141.png,1,success,Copied to thirdmolar_classwise/1/00000141_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000142.png,1,success,Copied to thirdmolar_classwise/1/00000142_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000143.png,1,success,Copied to thirdmolar_classwise/1/00000143_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000144.png,1,success,Copied to thirdmolar_classwise/1/00000144_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000145.png,1,success,Copied to thirdmolar_classwise/1/00000145_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000146.png,1,success,Copied to thirdmolar_classwise/1/00000146_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000147.png,1,success,Copied to thirdmolar_classwise/1/00000147_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000148.png,1,success,Copied to thirdmolar_classwise/1/00000148_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000149.png,1,success,Copied to thirdmolar_classwise/1/00000149_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000150.png,1,success,Copied to thirdmolar_classwise/1/00000150_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000151.png,1,success,Copied to thirdmolar_classwise/1/00000151_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000152.png,1,success,Copied to thirdmolar_classwise/1/00000152_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000153.png,1,success,Copied to thirdmolar_classwise/1/00000153_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000154.png,1,success,Copied to thirdmolar_classwise/1/00000154_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000155.png,1,success,Copied to thirdmolar_classwise/1/00000155_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000156.png,1,success,Copied to thirdmolar_classwise/1/00000156_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000157.png,1,success,Copied to thirdmolar_classwise/1/00000157_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000158.png,1,success,Copied to thirdmolar_classwise/1/00000158_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000159.png,2A,success,Copied to thirdmolar_classwise/2A/00000159_2A_1.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000160.png,1,success,Copied to thirdmolar_classwise/1/00000160_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000161.png,1,success,Copied to thirdmolar_classwise/1/00000161_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000162.png,1,success,Copied to thirdmolar_classwise/1/00000162_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000163.png,1,success,Copied to thirdmolar_classwise/1/00000163_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000164.png,1,success,Copied to thirdmolar_classwise/1/00000164_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000165.png,1,success,Copied to thirdmolar_classwise/1/00000165_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000166.png,1,success,Copied to thirdmolar_classwise/1/00000166_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000167.png,1,success,Copied to thirdmolar_classwise/1/00000167_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000168.png,1,success,Copied to thirdmolar_classwise/1/00000168_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000169.png,1,success,Copied to thirdmolar_classwise/1/00000169_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000170.png,1,success,Copied to thirdmolar_classwise/1/00000170_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000171.png,1,success,Copied to thirdmolar_classwise/1/00000171_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000172.png,2A,success,Copied to thirdmolar_classwise/2A/00000172_2A_1.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000173.png,1,success,Copied to thirdmolar_classwise/1/00000173_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000174.png,1,success,Copied to thirdmolar_classwise/1/00000174_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000175.png,1,success,Copied to thirdmolar_classwise/1/00000175_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000176.png,1,success,Copied to thirdmolar_classwise/1/00000176_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000177.png,1,success,Copied to thirdmolar_classwise/1/00000177_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000178.png,1,success,Copied to thirdmolar_classwise/1/00000178_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000179.png,1,success,Copied to thirdmolar_classwise/1/00000179_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000180.png,1,success,Copied to thirdmolar_classwise/1/00000180_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000181.png,1,success,Copied to thirdmolar_classwise/1/00000181_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000182.png,1,success,Copied to thirdmolar_classwise/1/00000182_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000183.png,1,success,Copied to thirdmolar_classwise/1/00000183_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000184.png,1,success,Copied to thirdmolar_classwise/1/00000184_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000185.png,1,success,Copied to thirdmolar_classwise/1/00000185_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000186.png,1,success,Copied to thirdmolar_classwise/1/00000186_1_0.png,
2025-06-20 12:21:59,1_adld_list_share_1_Julien.csv,file_copy,00000187.png,1,success,Copied to thirdmolar_classwise/1/00000187_1_0.png,
